距離(自),距離(至),緯度(自),経度(自),緯度(至),経度(至)
168426.222,168436.222,39.7799839292425,255.06563665934,39.7799852642331,255.065753002753
168436.222,168446.222,39.7799852642331,255.065753002753,39.7799865713654,255.065869442997
168446.222,168456.222,39.7799865713654,255.065869442997,39.7799877195263,255.065986403024
168456.222,168466.222,39.7799877195263,255.065986403024,39.7799887559039,255.066102764243
168466.222,168476.222,39.7799887559039,255.066102764243,39.7799897781689,255.066219397918
168476.222,168486.222,39.7799897781689,255.066219397918,39.7799905370322,255.066336490865
168486.222,168496.222,39.7799905370322,255.066336490865,39.7799910493283,255.066451183538
168496.222,168506.222,39.7799910493283,255.066451183538,39.7799916160562,255.066569303876
168506.222,168516.222,39.7799916160562,255.066569303876,39.7799922389761,255.066686702606
168516.222,168526.222,39.7799922389761,255.066686702606,39.7799928729535,255.066802111522
168526.222,168536.222,39.7799928729535,255.066802111522,39.7799935092195,255.066920237815
168536.222,168546.222,39.7799935092195,255.066920237815,39.7799939299656,255.06703722669
168546.222,168556.222,39.7799939299656,255.06703722669,39.779994141905,255.067154030846
168556.222,168566.222,39.779994141905,255.067154030846,39.7799938922252,255.067270710417
168566.222,168576.222,39.7799938922252,255.067270710417,39.7799929650379,255.067388007156
168576.222,168586.222,39.7799929650379,255.067388007156,39.779991156828,255.067504363256
168586.222,168596.222,39.779991156828,255.067504363256,39.7799881702225,255.067620637238
168596.222,168606.222,39.7799881702225,255.067620637238,39.7799839552296,255.067736681732
168606.222,168616.222,39.7799839552296,255.067736681732,39.7799787997479,255.067853768702
168616.222,168626.222,39.7799787997479,255.067853768702,39.7799727619404,255.067970198193
168626.222,168636.222,39.7799727619404,255.067970198193,39.7799657213793,255.068086234948
168636.222,168646.222,39.7799657213793,255.068086234948,39.7799575976828,255.068202903441
168646.222,168656.222,39.7799575976828,255.068202903441,39.7799489068333,255.068316213009
168656.222,168666.222,39.7799489068333,255.068316213009,39.7799388855511,255.068434473608
168666.222,168676.222,39.7799388855511,255.068434473608,39.7799280463756,255.068550170458
168676.222,168686.222,39.7799280463756,255.068550170458,39.7799162184816,255.068666161182
168686.222,168696.222,39.7799162184816,255.068666161182,39.7799039023551,255.068782090795
168696.222,168706.222,39.7799039023551,255.068782090795,39.7798910929158,255.06889691859
168706.222,168716.222,39.7798910929158,255.06889691859,39.7798770445742,255.069012658552
168716.222,168726.222,39.7798770445742,255.069012658552,39.7798620318522,255.069127340215
168726.222,168736.222,39.7798620318522,255.069127340215,39.7798464199614,255.069242015687
168736.222,168746.222,39.7798464199614,255.069242015687,39.7798300461013,255.069355685337
168746.222,168756.222,39.7798300461013,255.069355685337,39.7798122235219,255.069471676634
168756.222,168766.222,39.7798122235219,255.069471676634,39.7797938585821,255.069585565566
168766.222,168776.222,39.7797938585821,255.069585565566,39.7797746275525,255.069700199102
168776.222,168786.222,39.7797746275525,255.069700199102,39.7797547708089,255.069813564225
168786.222,168796.222,39.7797547708089,255.069813564225,39.7797339027535,255.069927395084
168796.222,168806.222,39.7797339027535,255.069927395084,39.7797128881135,255.07003916188
168806.222,168816.222,39.7797128881135,255.07003916188,39.7796908910478,255.070153818153
168816.222,168826.222,39.7796908910478,255.070153818153,39.7796689089898,255.070266341588
168826.222,168836.222,39.7796689089898,255.070266341588,39.7796466685601,255.07037893915
168836.222,168846.222,39.7796466685601,255.07037893915,39.7796239251852,255.070492859143
168846.222,168856.222,39.7796239251852,255.070492859143,39.7796010397619,255.070605255375
168856.222,168866.222,39.7796010397619,255.070605255375,39.7795781675587,255.070716437754
168866.222,168876.222,39.7795781675587,255.070716437754,39.779555035483,255.070830675622
168876.222,168886.222,39.779555035483,255.070830675622,39.7795321674492,255.070943607772
168886.222,168896.222,39.7795321674492,255.070943607772,39.7795092468423,255.071056076414
168896.222,168906.222,39.7795092468423,255.071056076414,39.779486148666,255.071168684999
168906.222,168916.222,39.779486148666,255.071168684999,39.7794628467001,255.071281697508
168916.222,168926.222,39.7794628467001,255.071281697508,39.7794395967837,255.071394619551
168926.222,168936.222,39.7794395967837,255.071394619551,39.7794166141709,255.071507714791
168936.222,168946.222,39.7794166141709,255.071507714791,39.7793941824004,255.071620291447
168946.222,168956.222,39.7793941824004,255.071620291447,39.7793718227797,255.071732973645
168956.222,168966.222,39.7793718227797,255.071732973645,39.7793498669003,255.071845582875
168966.222,168976.222,39.7793498669003,255.071845582875,39.7793278492314,255.07195982338
168976.222,168986.222,39.7793278492314,255.07195982338,39.7793061131865,255.072072711227
168986.222,168996.222,39.7793061131865,255.072072711227,39.779284143408,255.072185113948
168996.222,169006.222,39.779284143408,255.072185113948,39.7792618619468,255.072297815944
169006.222,169016.222,39.7792618619468,255.072297815944,39.7792400456797,255.072409783724
169016.222,169026.222,39.7792400456797,255.072409783724,39.7792176188896,255.072524211434
169026.222,169036.222,39.7792176188896,255.072524211434,39.7791956073064,255.072636512811
169036.222,169046.222,39.7791956073064,255.072636512811,39.7791734299728,255.07274994314
169046.222,169056.222,39.7791734299728,255.07274994314,39.7791512942646,255.072862823612
169056.222,169066.222,39.7791512942646,255.072862823612,39.7791292728799,255.072975868755
169066.222,169076.222,39.7791292728799,255.072975868755,39.7791069554839,255.073088852079
169076.222,169086.222,39.7791069554839,255.073088852079,39.7790844316076,255.073201802078
169086.222,169096.222,39.7790844316076,255.073201802078,39.7790617366258,255.073314922174
169096.222,169106.222,39.7790617366258,255.073314922174,39.7790393904088,255.073427480814
169106.222,169116.222,39.7790393904088,255.073427480814,39.7790169759714,255.073541032277
169116.222,169126.222,39.7790169759714,255.073541032277,39.7789948817178,255.073653645385
169126.222,169136.222,39.7789948817178,255.073653645385,39.7789727035592,255.073766961468
169136.222,169146.222,39.7789727035592,255.073766961468,39.7789507338147,255.073879459398
169146.222,169156.222,39.7789507338147,255.073879459398,39.7789284209496,255.073992787366
169156.222,169166.222,39.7789284209496,255.073992787366,39.7789061383501,255.074106178364
169166.222,169176.222,39.7789061383501,255.074106178364,39.7788839125871,255.074218869764
169176.222,169186.222,39.7788839125871,255.074218869764,39.7788612407183,255.074332152671
169186.222,169196.222,39.7788612407183,255.074332152671,39.7788384847492,255.074445493091
169196.222,169206.222,39.7788384847492,255.074445493091,39.7788157674275,255.074558437024
169206.222,169216.222,39.7788157674275,255.074558437024,39.7787930190402,255.074671892914
169216.222,169226.222,39.7787930190402,255.074671892914,39.7787708915745,255.074784576559
169226.222,169236.222,39.7787708915745,255.074784576559,39.7787489538624,255.074897285331
169236.222,169246.222,39.7787489538624,255.074897285331,39.7787267421263,255.07501111475
169246.222,169256.222,39.7787267421263,255.07501111475,39.7787045730872,255.075123898405
169256.222,169266.222,39.7787045730872,255.075123898405,39.7786826349541,255.075236869046
169266.222,169276.222,39.7786826349541,255.075236869046,39.7786608071599,255.075349771259
169276.222,169286.222,39.7786608071599,255.075349771259,39.7786389177313,255.075463855052
169286.222,169296.222,39.7786389177313,255.075463855052,39.7786175158157,255.075576743693
169296.222,169306.222,39.7786175158157,255.075576743693,39.778596755738,255.075688541534
169306.222,169316.222,39.778596755738,255.075688541534,39.7785755186676,255.075803817247
169316.222,169326.222,39.7785755186676,255.075803817247,39.7785547478987,255.075917048995
169326.222,169336.222,39.7785547478987,255.075917048995,39.7785341373276,255.0760305947
169336.222,169346.222,39.7785341373276,255.0760305947,39.7785141156407,255.076144233304
169346.222,169356.222,39.7785141156407,255.076144233304,39.7784947759986,255.076258274933
169356.222,169366.222,39.7784947759986,255.076258274933,39.778475755457,255.076372369356
169366.222,169376.222,39.778475755457,255.076372369356,39.7784571303278,255.076485744361
169376.222,169386.222,39.7784571303278,255.076485744361,39.7784388252141,255.076599983406
169386.222,169396.222,39.7784388252141,255.076599983406,39.7784208750439,255.076714573537
169396.222,169406.222,39.7784208750439,255.076714573537,39.7784038063965,255.076829015644
169406.222,169416.222,39.7784038063965,255.076829015644,39.7783878989884,255.076942768229
169416.222,169426.222,39.7783878989884,255.076942768229,39.7783728153084,255.077057518172
169426.222,169436.222,39.7783728153084,255.077057518172,39.7783584493794,255.077173563656
169436.222,169446.222,39.7783584493794,255.077173563656,39.7783449885624,255.077288652835
169446.222,169456.222,39.7783449885624,255.077288652835,39.7783321414835,255.077403816012
169456.222,169466.222,39.7783321414835,255.077403816012,39.7783196464267,255.077519454273
169466.222,169476.222,39.7783196464267,255.077519454273,39.7783078850947,255.077635028262
169476.222,169486.222,39.7783078850947,255.077635028262,39.7782966247931,255.077751059479
169486.222,169496.222,39.7782966247931,255.077751059479,39.7782864074401,255.077867144534
169496.222,169506.222,39.7782864074401,255.077867144534,39.7782772775769,255.077982789167
169506.222,169516.222,39.7782772775769,255.077982789167,39.7782688655426,255.078099500855
169516.222,169526.222,39.7782688655426,255.078099500855,39.7782610419507,255.078215792901
169526.222,169536.222,39.7782610419507,255.078215792901,39.7782539938409,255.078329667312
169536.222,169546.222,39.7782539938409,255.078329667312,39.7782471409678,255.078448399874
169546.222,169556.222,39.7782471409678,255.078448399874,39.7782410695479,255.078565174706
169556.222,169566.222,39.7782410695479,255.078565174706,39.7782355760988,255.078681695567
169566.222,169576.222,39.7782355760988,255.078681695567,39.7782304404225,255.07879910877
169576.222,169586.222,39.7782304404225,255.07879910877,39.7782255958862,255.078915592499
169586.222,169596.222,39.7782255958862,255.078915592499,39.7782213251858,255.079031932656
169596.222,169606.222,39.7782213251858,255.079031932656,39.7782176738498,255.079149069796
169606.222,169616.222,39.7782176738498,255.079149069796,39.7782146152137,255.07926530497
169616.222,169626.222,39.7782146152137,255.07926530497,39.7782123147511,255.07938202918
169626.222,169636.222,39.7782123147511,255.07938202918,39.7782108398774,255.079498411887
169636.222,169646.222,39.7782108398774,255.079498411887,39.7782101961043,255.079615610241
169646.222,169656.222,39.7782101961043,255.079615610241,39.7782103777855,255.079732721483
169656.222,169666.222,39.7782103777855,255.079732721483,39.7782112587866,255.079848894235
169666.222,169676.222,39.7782112587866,255.079848894235,39.7782123563113,255.079965416148
169676.222,169686.222,39.7782123563113,255.079965416148,39.7782130941245,255.080082340155
169686.222,169696.222,39.7782130941245,255.080082340155,39.778213698527,255.080198233982
169696.222,169706.222,39.778213698527,255.080198233982,39.7782141705228,255.080315376327
169706.222,169716.222,39.7782141705228,255.080315376327,39.7782146991286,255.080432951953
169716.222,169726.222,39.7782146991286,255.080432951953,39.778214836536,255.080549212623
169726.222,169736.222,39.778214836536,255.080549212623,39.7782148203956,255.080665426963
169736.222,169746.222,39.7782148203956,255.080665426963,39.778214979219,255.080782531127
169746.222,169756.222,39.778214979219,255.080782531127,39.7782151847509,255.08089868848
169756.222,169766.222,39.7782151847509,255.08089868848,39.7782152371905,255.081015848867
169766.222,169776.222,39.7782152371905,255.081015848867,39.7782150833596,255.081132470161
169776.222,169786.222,39.7782150833596,255.081132470161,39.7782150910656,255.081249711491
169786.222,169796.222,39.7782150910656,255.081249711491,39.7782154442965,255.081366064263
169796.222,169806.222,39.7782154442965,255.081366064263,39.7782162380693,255.081482508812
169806.222,169816.222,39.7782162380693,255.081482508812,39.7782171054328,255.08159935088
169816.222,169826.222,39.7782171054328,255.08159935088,39.7782178000927,255.081716241462
169826.222,169836.222,39.7782178000927,255.081716241462,39.7782181493445,255.08183291966
169836.222,169846.222,39.7782181493445,255.08183291966,39.7782182796031,255.081949129341
169846.222,169856.222,39.7782182796031,255.081949129341,39.7782183679834,255.082066032697
169856.222,169866.222,39.7782183679834,255.082066032697,39.7782185473935,255.08218282024
169866.222,169876.222,39.7782185473935,255.08218282024,39.7782188174367,255.082299216197
169876.222,169886.222,39.7782188174367,255.082299216197,39.7782192287159,255.082415747546
169886.222,169896.222,39.7782192287159,255.082415747546,39.7782198130105,255.082533277843
169896.222,169906.222,39.7782198130105,255.082533277843,39.7782204603111,255.082649225757
169906.222,169916.222,39.7782204603111,255.082649225757,39.7782210120879,255.082765846739
169916.222,169926.222,39.7782210120879,255.082765846739,39.7782214292065,255.082882695371
169926.222,169936.222,39.7782214292065,255.082882695371,39.7782217623193,255.082999674797
169936.222,169946.222,39.7782217623193,255.082999674797,39.778221831104,255.083116095292
169946.222,169956.222,39.778221831104,255.083116095292,39.7782217729092,255.083232766292
169956.222,169966.222,39.7782217729092,255.083232766292,39.7782216584179,255.083349758293
169966.222,169976.222,39.7782216584179,255.083349758293,39.7782214190543,255.083466200631
169976.222,169986.222,39.7782214190543,255.083466200631,39.7782209243684,255.083582710329
169986.222,169996.222,39.7782209243684,255.083582710329,39.7782204791622,255.083699339812
169996.222,170006.222,39.7782204791622,255.083699339812,39.7782200403065,255.083816155918
170006.222,170016.222,39.7782200403065,255.083816155918,39.7782197310992,255.083933185282
170016.222,170026.222,39.7782197310992,255.083933185282,39.7782194998794,255.084049420269
170026.222,170036.222,39.7782194998794,255.084049420269,39.7782194187468,255.084166267176
170036.222,170046.222,39.7782194187468,255.084166267176,39.7782193342084,255.084282868812
170046.222,170056.222,39.7782193342084,255.084282868812,39.7782194546217,255.08440008947
170056.222,170066.222,39.7782194546217,255.08440008947,39.7782196022061,255.084516430498
170066.222,170076.222,39.7782196022061,255.084516430498,39.7782198145388,255.084632902558
170076.222,170086.222,39.7782198145388,255.084632902558,39.7782201880209,255.08474925017
170086.222,170096.222,39.7782201880209,255.08474925017,39.7782203057974,255.084866679256
170096.222,170106.222,39.7782203057974,255.084866679256,39.7782201524615,255.084983279484
170106.222,170116.222,39.7782201524615,255.084983279484,39.7782201243436,255.08509980252
170116.222,170126.222,39.7782201243436,255.08509980252,39.7782201786221,255.085216113972
170126.222,170136.222,39.7782201786221,255.085216113972,39.7782202155407,255.085332805615
170136.222,170146.222,39.7782202155407,255.085332805615,39.7782202842256,255.085449146113
170146.222,170156.222,39.7782202842256,255.085449146113,39.7782204999387,255.085565608519
170156.222,170166.222,39.7782204999387,255.085565608519,39.7782210394002,255.085682762533
170166.222,170176.222,39.7782210394002,255.085682762533,39.7782218025594,255.085798429649
170176.222,170186.222,39.7782218025594,255.085798429649,39.7782227323713,255.085915519187
170186.222,170196.222,39.7782227323713,255.085915519187,39.7782234612725,255.086032254823
170196.222,170206.222,39.7782234612725,255.086032254823,39.77822371,255.086147899851
170206.222,170216.222,39.77822371,255.086147899851,39.7782234774612,255.086265163831
170216.222,170226.222,39.7782234774612,255.086265163831,39.7782231542967,255.086381889482
170226.222,170236.222,39.7782231542967,255.086381889482,39.7782227518216,255.086498532048
170236.222,170246.222,39.7782227518216,255.086498532048,39.7782228665155,255.086614843698
170246.222,170256.222,39.7782228665155,255.086614843698,39.7782234684145,255.08673215608
170256.222,170266.222,39.7782234684145,255.08673215608,39.7782240617411,255.086848739001
170266.222,170276.222,39.7782240617411,255.086848739001,39.7782248164103,255.086965526482
170276.222,170286.222,39.7782248164103,255.086965526482,39.7782253544361,255.087082153692
170286.222,170296.222,39.7782253544361,255.087082153692,39.7782256732074,255.087199089008
170296.222,170306.222,39.7782256732074,255.087199089008,39.7782258493442,255.087313144333
170306.222,170316.222,39.7782258493442,255.087313144333,39.7782257891041,255.08743271021
170316.222,170326.222,39.7782257891041,255.08743271021,39.7782259158653,255.087549775759
170326.222,170336.222,39.7782259158653,255.087549775759,39.7782262543403,255.087666324525
170336.222,170346.222,39.7782262543403,255.087666324525,39.778226685631,255.087782946124
170346.222,170356.222,39.778226685631,255.087782946124,39.778227281278,255.087899953752
170356.222,170366.222,39.778227281278,255.087899953752,39.7782280773262,255.088016545893
170366.222,170376.222,39.7782280773262,255.088016545893,39.7782287463279,255.088132858071
170376.222,170386.222,39.7782287463279,255.088132858071,39.7782290869558,255.088249897127
170386.222,170396.222,39.7782290869558,255.088249897127,39.7782291853127,255.088366823113
170396.222,170406.222,39.7782291853127,255.088366823113,39.7782289090043,255.088482890187
170406.222,170416.222,39.7782289090043,255.088482890187,39.7782285516778,255.088600065829
170416.222,170426.222,39.7782285516778,255.088600065829,39.778228431072,255.088716702356
170426.222,170436.222,39.778228431072,255.088716702356,39.7782284831862,255.088830613871
170436.222,170446.222,39.7782284831862,255.088830613871,39.7782287789682,255.088949666553
170446.222,170456.222,39.7782287789682,255.088949666553,39.7782293887916,255.089065867718
170456.222,170466.222,39.7782293887916,255.089065867718,39.7782303489609,255.089181219074
170466.222,170476.222,39.7782303489609,255.089181219074,39.7782311898787,255.089299273146
170476.222,170486.222,39.7782311898787,255.089299273146,39.7782316176726,255.089416005748
170486.222,170496.222,39.7782316176726,255.089416005748,39.778231742351,255.089532820516
170496.222,170506.222,39.778231742351,255.089532820516,39.778231931891,255.08964648682
170506.222,170516.222,39.778231931891,255.08964648682,39.7782322348599,255.089766130149
170516.222,170526.222,39.7782322348599,255.089766130149,39.7782323356662,255.089882786011
170526.222,170536.222,39.7782323356662,255.089882786011,39.7782326642428,255.089998815275
170536.222,170546.222,39.7782326642428,255.089998815275,39.778233367453,255.090115840437
170546.222,170556.222,39.778233367453,255.090115840437,39.7782342622058,255.090232669095
170556.222,170566.222,39.7782342622058,255.090232669095,39.7782347553941,255.090349089131
170566.222,170576.222,39.7782347553941,255.090349089131,39.778234997412,255.090465338285
170576.222,170586.222,39.778234997412,255.090465338285,39.7782349394955,255.090579909225
170586.222,170596.222,39.7782349394955,255.090579909225,39.7782347339217,255.0906992986
170596.222,170606.222,39.7782347339217,255.0906992986,39.7782346187427,255.090815523726
170606.222,170616.222,39.7782346187427,255.090815523726,39.7782345454894,255.09093238788
170616.222,170626.222,39.7782345454894,255.09093238788,39.7782350238331,255.091049719005
170626.222,170636.222,39.7782350238331,255.091049719005,39.778235520125,255.091165840253
170636.222,170646.222,39.778235520125,255.091165840253,39.7782359001475,255.091282305372
170646.222,170656.222,39.7782359001475,255.091282305372,39.7782363400535,255.091399587611
170656.222,170666.222,39.7782363400535,255.091399587611,39.7782364571005,255.091515960363
170666.222,170676.222,39.7782364571005,255.091515960363,39.7782365208044,255.091632100188
170676.222,170686.222,39.7782365208044,255.091632100188,39.77823654615,255.091748811633
170686.222,170696.222,39.77823654615,255.091748811633,39.7782366640442,255.091866294113
170696.222,170706.222,39.7782366640442,255.091866294113,39.7782370399224,255.09198228386
170706.222,170716.222,39.7782370399224,255.09198228386,39.7782378436552,255.092098556212
170716.222,170726.222,39.7782378436552,255.092098556212,39.7782386481565,255.092215606589
170726.222,170736.222,39.7782386481565,255.092215606589,39.7782395386142,255.092332702707
170736.222,170746.222,39.7782395386142,255.092332702707,39.778240604817,255.092448534898
170746.222,170756.222,39.778240604817,255.092448534898,39.778241826224,255.092564257199
170756.222,170766.222,39.778241826224,255.092564257199,39.7782434321247,255.092682229775
170766.222,170776.222,39.7782434321247,255.092682229775,39.7782450477189,255.092797316853
170776.222,170786.222,39.7782450477189,255.092797316853,39.7782467521278,255.092915007033
170786.222,170796.222,39.7782467521278,255.092915007033,39.7782483544499,255.093031580525
170796.222,170806.222,39.7782483544499,255.093031580525,39.7782500706418,255.093148241977
170806.222,170816.222,39.7782500706418,255.093148241977,39.7782516461233,255.093264727371
170816.222,170826.222,39.7782516461233,255.093264727371,39.7782534214747,255.093381377629
170826.222,170836.222,39.7782534214747,255.093381377629,39.7782552758616,255.093498252514
170836.222,170846.222,39.7782552758616,255.093498252514,39.7782570749755,255.093614433518
170846.222,170856.222,39.7782570749755,255.093614433518,39.7782586139671,255.093730903979
170856.222,170866.222,39.7782586139671,255.093730903979,39.7782598848065,255.093848006291
170866.222,170876.222,39.7782598848065,255.093848006291,39.7782609598435,255.093964189901
170876.222,170886.222,39.7782609598435,255.093964189901,39.7782619720101,255.094080782666
170886.222,170896.222,39.7782619720101,255.094080782666,39.7782628041642,255.09419835395
170896.222,170906.222,39.7782628041642,255.09419835395,39.7782637532805,255.094314253268
170906.222,170916.222,39.7782637532805,255.094314253268,39.7782650584788,255.094431170679
170916.222,170926.222,39.7782650584788,255.094431170679,39.7782664341446,255.09454816571
170926.222,170936.222,39.7782664341446,255.09454816571,39.7782678658941,255.094664161269
170936.222,170946.222,39.7782678658941,255.094664161269,39.7782693729653,255.094781435029
170946.222,170956.222,39.7782693729653,255.094781435029,39.7782709738204,255.094897898325
170956.222,170966.222,39.7782709738204,255.094897898325,39.7782725918988,255.095014742989
170966.222,170976.222,39.7782725918988,255.095014742989,39.778274109401,255.095131625321
170976.222,170986.222,39.778274109401,255.095131625321,39.7782755203651,255.095248306289
170986.222,170996.222,39.7782755203651,255.095248306289,39.7782769529567,255.095363126381
170996.222,171006.222,39.7782769529567,255.095363126381,39.7782782911942,255.095481299986
171006.222,171016.222,39.7782782911942,255.095481299986,39.7782793800964,255.09559785573
171016.222,171026.222,39.7782793800964,255.09559785573,39.7782803191499,255.095714724279
171026.222,171036.222,39.7782803191499,255.095714724279,39.7782810204083,255.095831342374
171036.222,171046.222,39.7782810204083,255.095831342374,39.7782816843846,255.095947797385
171046.222,171056.222,39.7782816843846,255.095947797385,39.7782822335008,255.096063539508
171056.222,171066.222,39.7782822335008,255.096063539508,39.7782830575169,255.096181587728
171066.222,171076.222,39.7782830575169,255.096181587728,39.7782842317848,255.096298334628
171076.222,171086.222,39.7782842317848,255.096298334628,39.778285385444,255.096414928003
171086.222,171096.222,39.778285385444,255.096414928003,39.7782867327726,255.096530665464
171096.222,171106.222,39.7782867327726,255.096530665464,39.7782885480747,255.096648293992
171106.222,171116.222,39.7782885480747,255.096648293992,39.7782907938576,255.096764491956
171116.222,171126.222,39.7782907938576,255.096764491956,39.7782933254356,255.096880834488
171126.222,171136.222,39.7782933254356,255.096880834488,39.7782956699286,255.09699755997
171136.222,171146.222,39.7782956699286,255.09699755997,39.7782978826268,255.097114359114
171146.222,171156.222,39.7782978826268,255.097114359114,39.7782995663306,255.097231212703
171156.222,171166.222,39.7782995663306,255.097231212703,39.7783011751976,255.097347870862
171166.222,171176.222,39.7783011751976,255.097347870862,39.7783033757227,255.097464143917
171176.222,171186.222,39.7783033757227,255.097464143917,39.7783058804612,255.097580563524
171186.222,171196.222,39.7783058804612,255.097580563524,39.7783084559252,255.097697341761
171196.222,171206.222,39.7783084559252,255.097697341761,39.778311040722,255.09781381152
171206.222,171216.222,39.778311040722,255.09781381152,39.7783136817296,255.097930346378
171216.222,171226.222,39.7783136817296,255.097930346378,39.7783162025445,255.098046950562
171226.222,171236.222,39.7783162025445,255.098046950562,39.7783188603537,255.09816377782
171236.222,171246.222,39.7783188603537,255.09816377782,39.7783214186491,255.098280260074
171246.222,171256.222,39.7783214186491,255.098280260074,39.7783237060555,255.098396529424
171256.222,171266.222,39.7783237060555,255.098396529424,39.7783259541985,255.098513851424
171266.222,171276.222,39.7783259541985,255.098513851424,39.7783280023753,255.098630533888
171276.222,171286.222,39.7783280023753,255.098630533888,39.7783301807849,255.09874700636
171286.222,171296.222,39.7783301807849,255.09874700636,39.7783323223882,255.098863352772
171296.222,171306.222,39.7783323223882,255.098863352772,39.7783344303593,255.098980020829
171306.222,171316.222,39.7783344303593,255.098980020829,39.7783363631617,255.099094489354
171316.222,171326.222,39.7783363631617,255.099094489354,39.7783379762264,255.099211966845
171326.222,171336.222,39.7783379762264,255.099211966845,39.7783388517438,255.099329546663
171336.222,171346.222,39.7783388517438,255.099329546663,39.7783393795551,255.099445971599
171346.222,171356.222,39.7783393795551,255.099445971599,39.7783398230972,255.099562562831
171356.222,171366.222,39.7783398230972,255.099562562831,39.7783399463173,255.099679373179
171366.222,171376.222,39.7783399463173,255.099679373179,39.7783400813191,255.099795777292
171376.222,171386.222,39.7783400813191,255.099795777292,39.77834018611,255.099912516268
171386.222,171396.222,39.77834018611,255.099912516268,39.7783400027459,255.100029028121
171396.222,171406.222,39.7783400027459,255.100029028121,39.7783395392907,255.100146067596
171406.222,171416.222,39.7783395392907,255.100146067596,39.7783388044377,255.100262343343
171416.222,171426.222,39.7783388044377,255.100262343343,39.7783377098847,255.100379129769
171426.222,171436.222,39.7783377098847,255.100379129769,39.778336444885,255.100496241507
171436.222,171446.222,39.778336444885,255.100496241507,39.7783349752687,255.100611153416
171446.222,171456.222,39.7783349752687,255.100611153416,39.7783334909374,255.100729570191
171456.222,171466.222,39.7783334909374,255.100729570191,39.778331859702,255.100846175568
171466.222,171476.222,39.778331859702,255.100846175568,39.7783295828922,255.100962181149
171476.222,171486.222,39.7783295828922,255.100962181149,39.7783266917432,255.101079738884
171486.222,171496.222,39.7783266917432,255.101079738884,39.7783229714746,255.101195578759
171496.222,171506.222,39.7783229714746,255.101195578759,39.7783190512728,255.101312542468
171506.222,171516.222,39.7783190512728,255.101312542468,39.7783152593134,255.101429641776
171516.222,171526.222,39.7783152593134,255.101429641776,39.7783112970889,255.101546270612
171526.222,171536.222,39.7783112970889,255.101546270612,39.7783073442278,255.101662650483
171536.222,171546.222,39.7783073442278,255.101662650483,39.7783032407188,255.101779057888
171546.222,171556.222,39.7783032407188,255.101779057888,39.7782990779722,255.101895909546
171556.222,171566.222,39.7782990779722,255.101895909546,39.7782949749211,255.102010912026
171566.222,171576.222,39.7782949749211,255.102010912026,39.7782910629876,255.102128676363
171576.222,171586.222,39.7782910629876,255.102128676363,39.7782871519001,255.102245537874
171586.222,171596.222,39.7782871519001,255.102245537874,39.7782829413875,255.102362461153
171596.222,171606.222,39.7782829413875,255.102362461153,39.7782788839758,255.102478384802
171606.222,171616.222,39.7782788839758,255.102478384802,39.778274399673,255.10259536844
171616.222,171626.222,39.778274399673,255.10259536844,39.7782695674895,255.102711927895
171626.222,171636.222,39.7782695674895,255.102711927895,39.7782645213124,255.102828201057
171636.222,171646.222,39.7782645213124,255.102828201057,39.7782590355713,255.102944123885
171646.222,171656.222,39.7782590355713,255.102944123885,39.7782529864807,255.103057618265
171656.222,171666.222,39.7782529864807,255.103057618265,39.7782510947566,255.10317387649
171666.222,171676.222,39.7782510947566,255.10317387649,39.7782478832169,255.103291285407
171676.222,171686.222,39.7782478832169,255.103291285407,39.7782432141484,255.103408354522
171686.222,171696.222,39.7782432141484,255.103408354522,39.778237997229,255.103524743097
171696.222,171706.222,39.778237997229,255.103524743097,39.778231953903,255.103641496413
171706.222,171716.222,39.778231953903,255.103641496413,39.7782270852028,255.103758578316
171716.222,171726.222,39.7782270852028,255.103758578316,39.7782224883402,255.103874893437
171726.222,171736.222,39.7782224883402,255.103874893437,39.7782183747463,255.103991202627
171736.222,171746.222,39.7782183747463,255.103991202627,39.7782119105388,255.104110530073
171746.222,171756.222,39.7782119105388,255.104110530073,39.7782058565882,255.104227427453
171756.222,171766.222,39.7782058565882,255.104227427453,39.7781990565186,255.104342267016
171766.222,171776.222,39.7781990565186,255.104342267016,39.7781916425832,255.104458040832
171776.222,171786.222,39.7781916425832,255.104458040832,39.7781850682419,255.1045735687
171786.222,171796.222,39.7781850682419,255.1045735687,39.7781786297776,255.104689557721
171796.222,171806.222,39.7781786297776,255.104689557721,39.778171842017,255.104805871215
171806.222,171816.222,39.778171842017,255.104805871215,39.7781646447401,255.104922295077
171816.222,171826.222,39.7781646447401,255.104922295077,39.7781572708733,255.105038278655
171826.222,171836.222,39.7781572708733,255.105038278655,39.7781497377254,255.105154987502
171836.222,171846.222,39.7781497377254,255.105154987502,39.7781423175618,255.105269375933
171846.222,171856.222,39.7781423175618,255.105269375933,39.7781344327044,255.105386749243
171856.222,171866.222,39.7781344327044,255.105386749243,39.7781261007695,255.105503408669
171866.222,171876.222,39.7781261007695,255.105503408669,39.7781177944337,255.105619720124
171876.222,171886.222,39.7781177944337,255.105619720124,39.7781095918482,255.10573578867
171886.222,171896.222,39.7781095918482,255.10573578867,39.778101269497,255.105852501905
171896.222,171906.222,39.778101269497,255.105852501905,39.7780927585525,255.105968753676
171906.222,171916.222,39.7780927585525,255.105968753676,39.7780840848159,255.106085058987
171916.222,171926.222,39.7780840848159,255.106085058987,39.7780752364718,255.106200951249
